id,price,neighbourhood_cleansed,borough,latitude,longitude,property_type_cleaned,room_type,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_score_avg,months_since_last_review,host_years_experience,host_is_superhost,calculated_host_listings_count,nearest_subway_km,listing_count,avg_price,median_price,avg_review_score,listing_density,subway_station_count,subway_density,crime_count,crime_per_1000_listings
4297952,170.0,Chelsea,Manhattan,40.74912,-73.99667,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,30,1125,153,374,4.911428571428572,3.2,10.5,t,2,0.3424316471182936,512,267.4375,200.5,4.7506222098214295,1758082395800.8704,9.0,30903792113.687172,50000,97656.25
4299536,135.0,Clinton Hill,Brooklyn,40.6844,-73.95924,Other,Private room,2,2.0,1.0,1.0,6,45,38,71,4.802857142857143,3.3,10.8,t,1,0.3775489142561276,178,227.59550561797752,181.5,4.826252006420546,1172900957584.2253,3.0,19767993667.149864,40000,224719.1011235955
4303600,80.0,Bedford-Stuyvesant,Brooklyn,40.68565,-73.95123,Private room in rental unit,Private room,1,1.5,1.0,1.0,30,1125,364,59,4.785714285714286,3.8,12.8,t,22,0.449838073057874,1543,137.96824368114065,110.0,4.758850106471623,1798487479605.76,10.0,11655784054.476734,40000,25923.52559948153
4305170,145.0,Clinton Hill,Brooklyn,40.68358,-73.96424,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,31,1125,87,105,4.831428571428572,62.6,12.0,f,1,0.15965559549247296,178,227.59550561797752,181.5,4.826252006420546,1172900957584.2253,3.0,19767993667.149864,40000,224719.1011235955
4053517,150.0,Greenpoint,Brooklyn,40.72477,-73.94976,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,30,1125,365,29,4.74,68.7,12.5,f,1,0.14925351739976134,291,224.62199312714776,200.0,4.822768777614138,616754081384.4135,2.0,4238859665.872257,40000,137457.04467353952
4206034,150.0,Randall Manor,Staten Island,40.63603,-74.0951,Entire home,Entire home/apt,2,1.0,1.0,2.0,30,35,173,41,4.835714285714286,64.3,10.7,f,1,1.988011067561645,19,161.21052631578948,119.0,4.840977443609023,52843755996.11925,0.0,0.0,8000,421052.63157894736
4216813,223.0,Greenpoint,Brooklyn,40.72283,-73.93921,Entire condo,Entire home/apt,4,1.0,1.0,1.0,30,60,265,201,4.901428571428572,5.4,11.4,f,1,0.9387810447040765,291,224.62199312714776,200.0,4.822768777614138,616754081384.4135,2.0,4238859665.872257,40000,137457.04467353952
4058515,143.0,Bedford-Stuyvesant,Brooklyn,40.69171,-73.95997,Entire loft,Entire home/apt,2,1.0,0.0,1.0,30,90,363,8,4.8757142857142854,22.6,14.3,f,1,0.278198664044206,1543,137.96824368114065,110.0,4.758850106471623,1798487479605.76,10.0,11655784054.476734,40000,25923.52559948153
4059620,195.0,NoHo,Manhattan,40.72585757806675,-73.99514656315678,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,30,150,346,325,4.551428571428572,3.7,12.8,t,1,0.04811142399701106,18,565.8333333333334,529.0,4.824285714285715,958886668652.4926,2.0,106542963183.61028,50000,2777777.777777778
4060446,119.0,Inwood,Manhattan,40.87271,-73.92026,Entire condo,Entire home/apt,2,1.0,1.0,1.0,30,185,212,76,4.878571428571428,4.4,10.6,t,1,0.4558987491318433,88,97.80681818181819,57.0,4.719188311688312,276312491241.2849,4.0,12559658692.785677,50000,568181.8181818181
4338548,225.0,Bedford-Stuyvesant,Brooklyn,40.68524363662895,-73.94123915308384,Private room in rental unit,Private room,2,2.0,2.0,2.0,5,180,152,53,4.844285714285715,3.5,13.7,f,1,0.5229541004541299,1543,137.96824368114065,110.0,4.758850106471623,1798487479605.76,10.0,11655784054.476734,40000,25923.52559948153
4343913,96.0,Hell's Kitchen,Manhattan,40.76091,-73.99085,Other,Private room,2,1.0,0.0,1.0,30,1125,82,16,4.9557142857142855,4.5,15.9,t,1,0.36952145934441255,1031,229.2502424830262,178.0,4.710695579880837,4171078082388.755,3.0,12136987630.617134,50000,48496.60523763337
4349358,90.0,Upper West Side,Manhattan,40.77625,-73.97909,Private room in rental unit,Private room,2,1.5,1.0,1.0,30,1125,153,244,4.587142857142857,3.5,12.4,t,2,0.2703936325875471,910,231.1076923076923,181.0,4.75455416012559,1690850014940.5242,7.0,13006538576.46557,50000,54945.054945054944
4067820,70.0,Unionport,Bronx,40.82914,-73.85473,Private room in home,Private room,4,2.0,2.0,4.0,30,1125,365,152,4.888571428571429,7.3,10.6,f,1,0.6078314335039067,13,155.30769230769232,130.0,4.667692307692308,55126558556.627495,1.0,4240504504.355961,30000,2307692.3076923075
4225738,118.0,Boerum Hill,Brooklyn,40.68841,-73.9879,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,30,100,153,9,4.8742857142857146,111.5,13.8,t,1,0.28419454236133596,65,293.7076923076923,250.0,4.8554065934065935,982592155503.527,1.0,15116802392.361952,40000,615384.6153846154
4233006,58.0,Bay Ridge,Brooklyn,40.63355,-74.03016,Private room in rental unit,Private room,2,1.0,1.0,1.0,30,90,365,31,4.691428571428572,55.5,10.5,f,3,0.5890066110459025,64,104.03125,88.0,4.870982142857143,165284730504.34393,2.0,5165147828.260748,40000,625000.0
4235620,91.0,Flushing,Queens,40.73363,-73.79806,Entire home,Entire home/apt,2,1.0,1.0,1.0,30,1125,263,29,4.837142857142857,4.4,10.5,f,1,2.311307792515559,297,106.45117845117845,85.0,4.770485810485811,132337196323.15425,2.0,891159571.1996919,25000,84175.08417508418
4241028,80.0,Jamaica,Queens,40.68491,-73.79561,Private room in home,Private room,2,1.0,1.0,1.0,30,30,363,468,4.824285714285715,18.2,10.5,f,1,1.7731045780433208,219,122.66666666666667,101.0,4.743953033268102,149413209655.21924,5.0,3411260494.411398,25000,114155.25114155251
4452723,91.0,Richmond Hill,Queens,40.70054,-73.82785,Entire home,Entire home/apt,4,1.0,2.0,2.0,30,90,8,18,4.6657142857142855,20.8,13.0,f,3,0.04376553164322167,71,108.91549295774648,89.0,4.774849094567405,97281868015.30556,6.0,8221002930.870893,25000,352112.67605633807
4352537,195.0,Gramercy,Manhattan,40.73506,-73.98142,Entire condo,Entire home/apt,4,1.0,2.0,2.0,30,1125,81,62,4.695714285714286,2.3,10.5,t,1,0.40300184571763004,164,240.859756097561,162.0,4.756498257839722,2623074914925.2,2.0,31988718474.69756,50000,304878.0487804878
4354764,96.0,Canarsie,Brooklyn,40.6403,-73.89549,Entire home,Entire home/apt,2,1.0,1.0,1.0,30,1125,364,163,4.819999999999999,19.6,10.9,f,1,0.8810353484755563,187,134.7058823529412,122.0,4.788082505729565,224489385073.13364,2.0,2400955990.086991,40000,213903.74331550804
4355934,45.0,Harlem,Manhattan,40.81951,-73.9546,Private room in rental unit,Private room,1,1.0,1.0,1.0,30,90,305,188,4.717142857142858,5.5,10.8,f,3,0.26101467989320354,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
4453484,207.0,Williamsburg,Brooklyn,40.72108,-73.95967,Entire loft,Entire home/apt,3,1.0,1.0,1.0,31,1125,169,287,4.877142857142857,7.1,13.0,t,1,0.46056851381750546,851,200.60517038777908,157.0,4.8088819875776405,1017632231464.0869,12.0,14349690690.445408,40000,47003.52526439483
4455301,90.0,Clinton Hill,Brooklyn,40.68673,-73.96587,Other,Entire home/apt,2,1.0,1.0,1.0,30,59,165,352,4.937142857142858,11.3,11.6,f,1,0.16357024964209993,178,227.59550561797752,181.5,4.826252006420546,1172900957584.2253,3.0,19767993667.149864,40000,224719.1011235955
4456312,52.0,Kingsbridge,Bronx,40.8782,-73.89468,Private room in rental unit,Private room,1,1.0,1.0,1.0,30,90,121,33,4.819999999999999,3.9,12.6,t,1,0.6517729432859842,36,96.47222222222223,77.5,4.704285714285715,80493766112.21718,4.0,8943751790.246353,30000,833333.3333333334
4249342,333.0,Financial District,Manhattan,40.70771,-74.00794,Private room in condo,Private room,1,1.0,1.0,1.0,30,30,89,100,4.94,18.7,12.9,f,1,0.14322494644434394,339,302.14454277286137,266.0,4.754660766961653,2510779864852.975,14.0,103690023917.232,50000,147492.62536873156
4260964,200.0,Harlem,Manhattan,40.81811,-73.9459,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,30,1125,325,93,4.931428571428571,16.7,10.9,f,1,0.1727041685313493,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
4263802,220.0,Fort Greene,Brooklyn,40.68692,-73.97144,Entire home,Entire home/apt,2,1.0,1.0,1.0,30,1125,365,68,4.910000000000001,20.8,11.3,t,4,0.25800787030606837,139,181.32374100719426,155.0,4.800380267214799,801326706473.0596,3.0,17294821003.015675,40000,287769.78417266184
4264049,43.0,Astoria,Queens,40.76497,-73.91029,Private room in rental unit,Private room,1,1.0,1.0,1.0,30,1125,175,12,4.784285714285714,6.3,12.7,t,18,0.8993646024004768,290,112.78965517241379,89.0,4.781472906403941,576894325167.9188,4.0,7957163105.764398,25000,86206.89655172414
4264127,43.0,Astoria,Queens,40.75841,-73.91544,Private room in rental unit,Private room,1,1.0,1.0,1.0,30,1125,363,19,4.832857142857143,17.7,12.7,t,18,0.2913923008801773,290,112.78965517241379,89.0,4.781472906403941,576894325167.9188,4.0,7957163105.764398,25000,86206.89655172414
4265471,38.0,Bedford-Stuyvesant,Brooklyn,40.68542,-73.95762,Other,Shared room,1,1.5,1.0,0.0,30,1125,276,32,4.824285714285714,5.5,12.7,t,1,0.4030837093414215,1543,137.96824368114065,110.0,4.758850106471623,1798487479605.76,10.0,11655784054.476734,40000,25923.52559948153
4464508,76.0,Flatbush,Brooklyn,40.64889,-73.96501,Private room in rental unit,Private room,4,1.0,1.0,2.0,30,365,180,37,4.654285714285714,31.2,10.5,f,1,0.25541276203869673,261,137.74329501915707,109.0,4.798385331143952,579794118329.7667,5.0,11107167017.811623,40000,153256.70498084291
4359718,95.0,Bushwick,Brooklyn,40.6968,-73.90816,Entire rental unit,Entire home/apt,7,1.0,2.0,3.0,30,1125,245,151,4.595714285714286,2.9,13.8,t,1,0.4163440931727932,755,116.03576158940398,95.0,4.761791863765374,1497472268298.8037,12.0,23800883734.55052,40000,52980.132450331126
4377929,129.0,East Village,Manhattan,40.72775,-73.98454,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,30,364,204,293,4.768571428571428,16.8,11.8,f,1,0.4242274208625195,484,236.1095041322314,180.0,4.758423848878395,2492471166407.988,5.0,25748669074.46268,50000,103305.78512396694
4378951,158.0,Bedford-Stuyvesant,Brooklyn,40.68397,-73.93911,Private room in townhouse,Private room,2,1.0,1.0,1.0,30,30,268,258,4.887142857142857,17.1,14.0,f,1,0.4322000550906543,1543,137.96824368114065,110.0,4.758850106471623,1798487479605.76,10.0,11655784054.476734,40000,25923.52559948153
4469650,572.0,Harlem,Manhattan,40.80633,-73.94585,Entire townhouse,Entire home/apt,9,2.5,5.0,6.0,4,1125,222,299,4.768571428571428,2.2,10.5,f,1,0.14382317199949268,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
4268286,135.0,East Harlem,Manhattan,40.79655220499361,-73.9382888834945,Other,Private room,2,1.0,1.0,1.0,3,14,125,279,4.78,4.0,10.5,f,2,0.3844478543134542,423,144.1016548463357,120.0,4.701161769672408,1023322546578.2432,5.0,12096011188.868122,50000,118203.30969267139
4573728,145.0,Lower East Side,Manhattan,40.72003,-73.98822,Entire rental unit,Entire home/apt,2,1.0,2.0,2.0,30,120,109,179,4.9071428571428575,4.9,10.4,t,1,0.13944945459901983,337,224.09495548961425,170.0,4.698834251801611,1716788432305.4846,4.0,20377310769.204567,50000,148367.9525222552
4576206,266.0,Prospect Heights,Brooklyn,40.68102,-73.97028,Other,Entire home/apt,2,1.0,1.0,2.0,3,1125,222,164,4.841428571428572,3.5,10.5,t,1,0.4395435908709957,86,207.2093023255814,158.0,4.854186046511629,1000324640240.7727,1.0,11631681863.2648,40000,465116.2790697674
4472978,245.0,Chelsea,Manhattan,40.75398,-73.99982,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,30,1125,232,343,4.918571428571428,4.1,12.0,t,2,0.2769380819169907,512,267.4375,200.5,4.7506222098214295,1758082395800.8704,9.0,30903792113.687172,50000,97656.25
4492303,280.0,Upper West Side,Manhattan,40.78096,-73.98214,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,31,1125,80,33,4.71,3.1,11.8,t,1,0.24625021055027857,910,231.1076923076923,181.0,4.75455416012559,1690850014940.5242,7.0,13006538576.46557,50000,54945.054945054944
4387152,100.0,Williamsburg,Brooklyn,40.71359,-73.9554,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,30,60,128,157,4.857142857142857,7.6,10.5,f,1,0.3915168071996954,851,200.60517038777908,157.0,4.8088819875776405,1017632231464.0869,12.0,14349690690.445408,40000,47003.52526439483
4396939,94.0,Hell's Kitchen,Manhattan,40.76043,-73.99574,Private room in rental unit,Private room,2,1.0,1.0,1.0,30,360,365,80,4.735714285714286,6.1,10.5,f,3,0.6632718553022335,1031,229.2502424830262,178.0,4.710695579880837,4171078082388.755,3.0,12136987630.617134,50000,48496.60523763337
4397455,85.0,Canarsie,Brooklyn,40.63241,-73.90313,Entire home,Entire home/apt,6,1.0,2.0,5.0,30,1125,203,88,4.93,3.7,12.0,t,1,1.4015368369556465,187,134.7058823529412,122.0,4.788082505729565,224489385073.13364,2.0,2400955990.086991,40000,213903.74331550804
4399443,135.0,East Harlem,Manhattan,40.79783,-73.94027,Entire rental unit,Entire home/apt,4,3.0,2.0,2.0,60,120,104,9,4.841428571428572,11.4,10.5,f,2,0.15348220496166617,423,144.1016548463357,120.0,4.701161769672408,1023322546578.2432,5.0,12096011188.868122,50000,118203.30969267139
4594389,108.0,Upper East Side,Manhattan,40.78218,-73.94827,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,30,1125,365,27,4.698571428571428,2.8,10.4,t,75,0.23644148678245602,1013,217.28923988153997,170.0,4.738448737836695,2094334734917.588,9.0,18607120053.561985,50000,49358.341559723594
4498688,251.0,Bedford-Stuyvesant,Brooklyn,40.68415,-73.94985,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,30,1125,365,16,4.642857142857143,80.8,11.1,f,1,0.3681295354626667,1543,137.96824368114065,110.0,4.758850106471623,1798487479605.76,10.0,11655784054.476734,40000,25923.52559948153
4498927,110.0,Harlem,Manhattan,40.82399,-73.94415,Entire townhouse,Entire home/apt,6,1.0,2.0,3.0,30,180,96,110,4.8585714285714285,3.7,10.5,t,2,0.0779826956441046,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
4426780,71.0,Harlem,Manhattan,40.81579,-73.93754,Entire condo,Entire home/apt,2,1.0,0.0,1.0,30,150,90,25,4.621428571428571,31.1,10.5,f,1,0.35156768919256365,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
4428854,75.0,Greenpoint,Brooklyn,40.73001266493544,-73.9537100255352,Private room in rental unit,Private room,1,1.0,1.0,1.0,30,1125,189,200,4.912857142857143,5.0,13.4,t,2,0.14990802408373907,291,224.62199312714776,200.0,4.822768777614138,616754081384.4135,2.0,4238859665.872257,40000,137457.04467353952
4500530,203.0,Midtown,Manhattan,40.7453,-73.98833,Entire rental unit,Entire home/apt,1,1.0,0.0,0.0,370,1125,52,16,4.921428571428572,81.3,14.9,f,1,0.040162906119805206,1402,315.3181169757489,255.5,4.736751579376402,3698907958238.325,18.0,47489545826.169655,50000,35663.33808844508
4614091,225.0,Gowanus,Brooklyn,40.66619,-73.99366,Entire rental unit,Entire home/apt,5,1.0,3.0,3.0,30,365,345,14,4.795714285714285,6.8,10.9,t,17,0.10838286063777926,84,236.48809523809524,165.0,4.810289115646259,478161018679.55164,2.0,11384786159.036943,40000,476190.4761904762
4614838,272.0,Hell's Kitchen,Manhattan,40.76128,-73.99331,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,30,1125,286,5,4.628571428571428,64.5,13.2,f,3,0.5237035001178225,1031,229.2502424830262,178.0,4.710695579880837,4171078082388.755,3.0,12136987630.617134,50000,48496.60523763337
4504115,150.0,Bushwick,Brooklyn,40.68466,-73.90829,Private room in rental unit,Private room,2,1.5,2.0,1.0,30,1125,358,81,4.654285714285714,88.7,11.6,f,2,0.2739419051188389,755,116.03576158940398,95.0,4.761791863765374,1497472268298.8037,12.0,23800883734.55052,40000,52980.132450331126
4431674,156.0,Harlem,Manhattan,40.80068,-73.95154,Entire loft,Entire home/apt,2,1.0,1.0,0.0,30,30,365,39,4.614285714285715,3.2,10.6,t,2,0.15969938195247704,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
4436944,73.0,Crown Heights,Brooklyn,40.6676,-73.94988,Private room in rental unit,Private room,1,1.0,1.0,1.0,30,180,224,34,4.594285714285713,2.9,10.6,t,2,0.08343812313379707,644,154.40217391304347,120.0,4.783937444543035,1011296175135.8604,7.0,10992349729.737614,40000,62111.801242236026
4621213,202.0,Upper West Side,Manhattan,40.78407,-73.97324,Entire rental unit,Entire home/apt,3,1.0,2.0,4.0,30,60,37,68,4.781428571428571,7.5,10.4,f,1,0.27989558323065894,910,231.1076923076923,181.0,4.75455416012559,1690850014940.5242,7.0,13006538576.46557,50000,54945.054945054944
4621217,215.0,Gramercy,Manhattan,40.73449,-73.98103,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,30,365,351,18,4.405714285714287,5.0,13.0,f,30,0.3515451787353358,164,240.859756097561,162.0,4.756498257839722,2623074914925.2,2.0,31988718474.69756,50000,304878.0487804878
4621713,175.0,Gramercy,Manhattan,40.73308,-73.98621,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,30,365,76,14,4.481428571428571,35.8,13.0,f,30,0.024225037048603966,164,240.859756097561,162.0,4.756498257839722,2623074914925.2,2.0,31988718474.69756,50000,304878.0487804878
4509560,201.0,Gramercy,Manhattan,40.73449,-73.98103,Entire rental unit,Entire home/apt,3,1.0,0.0,2.0,30,365,244,19,4.511428571428572,14.8,13.0,f,30,0.3515451787353358,164,240.859756097561,162.0,4.756498257839722,2623074914925.2,2.0,31988718474.69756,50000,304878.0487804878
4513084,119.0,Harlem,Manhattan,40.82613,-73.94484,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,90,1125,153,2,4.785714285714286,21.0,10.4,f,2,0.14548247708948336,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
4514042,70.0,Bushwick,Brooklyn,40.69263,-73.92543,Private room in rental unit,Private room,1,1.5,1.0,1.0,30,125,364,42,4.884285714285714,16.7,12.6,f,3,0.33889301202562744,755,116.03576158940398,95.0,4.761791863765374,1497472268298.8037,12.0,23800883734.55052,40000,52980.132450331126
4517848,83.0,Washington Heights,Manhattan,40.83442,-73.9387,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,180,730,193,7,4.7542857142857144,9.2,11.8,f,17,0.19498091919996915,289,113.95847750865052,76.0,4.6884280771131985,603372658369.0835,11.0,22965741322.006638,50000,173010.38062283737
4525334,127.0,Crown Heights,Brooklyn,40.6708079,-73.9233624,Private room in rental unit,Private room,2,1.0,1.0,1.0,30,30,90,1,5.0,19.6,10.4,f,1,0.6014451587184282,644,154.40217391304347,120.0,4.783937444543035,1011296175135.8604,7.0,10992349729.737614,40000,62111.801242236026
4440751,94.0,Lower East Side,Manhattan,40.72251,-73.98911,Entire rental unit,Entire home/apt,2,1.0,0.0,2.0,30,1125,41,44,4.658571428571428,3.8,12.5,t,6,0.11927240163584307,337,224.09495548961425,170.0,4.698834251801611,1716788432305.4846,4.0,20377310769.204567,50000,148367.9525222552
4707959,40.0,Harlem,Manhattan,40.82996,-73.9453,Private room in rental unit,Private room,1,1.0,1.0,1.0,30,140,331,15,4.875714285714286,66.4,12.5,f,1,0.3750361537776798,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
4711070,125.0,Woodside,Queens,40.74491,-73.91192,Private room in rental unit,Private room,1,1.0,1.0,1.0,30,1125,362,24,4.892857142857143,31.1,10.4,f,1,0.09675543523751412,139,86.61870503597122,58.0,4.753072970195273,522489878605.1297,4.0,15035679959.859848,25000,179856.11510791368
4711396,77.0,Astoria,Queens,40.76823,-73.93061,Private room in home,Private room,2,1.0,1.0,1.0,30,1125,124,1,5.0,49.4,10.4,t,7,0.8028736590629199,290,112.78965517241379,89.0,4.781472906403941,576894325167.9188,4.0,7957163105.764398,25000,86206.89655172414
4629870,135.0,Boerum Hill,Brooklyn,40.688255,-73.98558,Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,30,365,289,23,4.821428571428571,2.8,10.9,t,17,0.061018832568647485,65,293.7076923076923,250.0,4.8554065934065935,982592155503.527,1.0,15116802392.361952,40000,615384.6153846154
4632795,500.0,Upper West Side,Manhattan,40.78633,-73.97241,Private room in rental unit,Private room,1,1.0,1.0,1.0,30,1125,364,12,4.7128571428571435,96.1,12.7,t,18,0.34539237675464207,910,231.1076923076923,181.0,4.75455416012559,1690850014940.5242,7.0,13006538576.46557,50000,54945.054945054944
4637053,250.0,Long Island City,Queens,40.76601,-73.93388,Entire rental unit,Entire home/apt,4,1.0,1.0,4.0,180,365,365,176,4.838571428571428,61.5,10.4,f,2,0.9174730689984665,243,172.73251028806584,149.0,4.745120517342739,275633537276.6481,14.0,15880121489.1896,25000,102880.658436214
4637146,168.0,Bedford-Stuyvesant,Brooklyn,40.69105,-73.92992,Entire townhouse,Entire home/apt,3,1.0,1.0,1.0,30,365,213,238,4.728571428571429,62.5,13.2,f,2,0.24939989174022137,1543,137.96824368114065,110.0,4.758850106471623,1798487479605.76,10.0,11655784054.476734,40000,25923.52559948153
4530432,85.0,Washington Heights,Manhattan,40.83404922485352,-73.93956756591797,Entire rental unit,Entire home/apt,2,1.0,0.0,2.0,90,730,364,10,4.528571428571429,23.1,11.8,f,17,0.19505866183406845,289,113.95847750865052,76.0,4.6884280771131985,603372658369.0835,11.0,22965741322.006638,50000,173010.38062283737
4532913,80.0,Williamsburg,Brooklyn,40.71723,-73.95996,Private room in rental unit,Private room,1,1.0,1.0,1.0,30,1125,280,425,4.84857142857143,16.6,10.7,f,1,0.30271088001502194,851,200.60517038777908,157.0,4.8088819875776405,1017632231464.0869,12.0,14349690690.445408,40000,47003.52526439483
4714854,97.0,Upper East Side,Manhattan,40.7831,-73.94801,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,30,365,189,15,4.5442857142857145,8.5,10.4,t,75,0.14600645037782728,1013,217.28923988153997,170.0,4.738448737836695,2094334734917.588,9.0,18607120053.561985,50000,49358.341559723594
4537500,45.0,Astoria,Queens,40.76421,-73.92846,Other,Private room,1,1.0,1.0,1.0,31,365,363,2,4.857142857142857,91.8,12.7,t,18,0.37222464187148535,290,112.78965517241379,89.0,4.781472906403941,576894325167.9188,4.0,7957163105.764398,25000,86206.89655172414
4538012,85.0,Harlem,Manhattan,40.82051,-73.94754,Private room in rental unit,Private room,2,1.0,1.0,1.0,30,1125,365,67,4.872857142857143,18.8,11.1,f,2,0.2565904451607601,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
4539480,180.0,Greenpoint,Brooklyn,40.73267,-73.95694,Entire loft,Entire home/apt,3,1.0,1.0,1.0,30,90,363,13,4.8357142857142845,17.5,12.4,t,1,0.27618279602509727,291,224.62199312714776,200.0,4.822768777614138,616754081384.4135,2.0,4238859665.872257,40000,137457.04467353952
4643199,120.0,Upper East Side,Manhattan,40.77256,-73.95537,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,30,360,338,8,4.52,11.2,11.1,f,31,0.453451157307826,1013,217.28923988153997,170.0,4.738448737836695,2094334734917.588,9.0,18607120053.561985,50000,49358.341559723594
4644669,584.0,Upper East Side,Manhattan,40.76348,-73.96422,Entire condo,Entire home/apt,2,1.0,1.0,2.0,30,90,332,102,4.928571428571429,17.0,10.4,f,1,0.21701302864185318,1013,217.28923988153997,170.0,4.738448737836695,2094334734917.588,9.0,18607120053.561985,50000,49358.341559723594
4645170,89.0,Hell's Kitchen,Manhattan,40.75985,-73.9956,Private room in rental unit,Private room,2,1.0,1.0,1.0,30,1124,365,84,4.791428571428571,3.1,10.5,f,3,0.626433822806461,1031,229.2502424830262,178.0,4.710695579880837,4171078082388.755,3.0,12136987630.617134,50000,48496.60523763337
4645319,68.0,East New York,Brooklyn,40.66062,-73.8991,Entire home,Entire home/apt,4,1.0,2.0,2.0,60,1125,60,190,4.6242857142857146,28.6,12.9,f,1,0.18537789936265725,253,134.92885375494072,111.0,4.753670242800678,185196505528.31577,8.0,5856015985.085083,40000,158102.76679841898
4660022,688.0,SoHo,Manhattan,40.72533,-73.99901,Entire loft,Entire home/apt,4,2.0,2.0,2.0,30,1125,341,133,4.908571428571428,17.6,13.8,f,1,0.16141361609203228,151,392.0132450331126,307.0,4.812582781456954,1551768423041.4976,8.0,82212896584.98001,50000,331125.8278145696
4539943,200.0,Bushwick,Brooklyn,40.68448,-73.90821,Private room in rental unit,Private room,1,1.5,2.0,1.0,30,60,358,99,4.741428571428572,85.7,11.6,f,2,0.26951042343479037,755,116.03576158940398,95.0,4.761791863765374,1497472268298.8037,12.0,23800883734.55052,40000,52980.132450331126
4541102,114.0,East Flatbush,Brooklyn,40.65288,-73.94223,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,30,1125,85,41,4.6657142857142855,3.4,10.4,t,2,0.7469785646028746,396,127.54797979797979,97.0,4.78377344877345,399499734326.5858,4.0,4035350851.7836947,40000,101010.101010101
4738429,110.0,Clason Point,Bronx,40.81215,-73.85503,Private room in home,Private room,2,1.0,1.0,2.0,30,90,0,18,4.632857142857143,52.8,14.4,f,6,2.14186745469657,33,110.03030303030303,95.0,4.806883116883117,120785194020.60559,0.0,0.0,30000,909090.9090909092
4545999,70.0,Crown Heights,Brooklyn,40.67389,-73.95346,Private room in rental unit,Private room,1,1.0,1.0,1.0,30,1125,365,45,4.944285714285714,8.6,10.4,f,1,0.417125807495833,644,154.40217391304347,120.0,4.783937444543035,1011296175135.8604,7.0,10992349729.737614,40000,62111.801242236026
4668244,128.0,Harlem,Manhattan,40.80633,-73.95058,Private room in rental unit,Private room,2,1.0,1.0,1.0,30,30,365,42,4.542857142857143,19.2,10.4,f,1,0.425164718428319,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
4668252,146.0,Upper East Side,Manhattan,40.77518,-73.95339,Entire rental unit,Entire home/apt,3,1.0,0.0,2.0,30,360,162,37,4.789999999999999,2.5,10.4,t,75,0.30864757332592246,1013,217.28923988153997,170.0,4.738448737836695,2094334734917.588,9.0,18607120053.561985,50000,49358.341559723594
4677654,43.0,Bushwick,Brooklyn,40.68546,-73.90785,Private room in rental unit,Private room,2,3.0,1.0,1.0,30,365,274,12,4.381428571428572,5.5,11.4,f,1,0.3584807985094333,755,116.03576158940398,95.0,4.761791863765374,1497472268298.8037,12.0,23800883734.55052,40000,52980.132450331126
4549557,145.0,Harlem,Manhattan,40.81421,-73.94225,Private room in rental unit,Private room,4,1.0,1.0,2.0,30,30,362,3,4.0,82.4,10.4,f,1,0.14505195153468703,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
